Date,Close,High,Low,Open,Volume
2015-03-06,28.27328109741211,28.89189795896218,28.197350511715953,28.6752698585805,291368400
2015-03-09,28.393878936767578,28.9365669298524,27.929356988814586,28.577007552268586,354114000
2015-03-10,27.806528091430664,28.411745860101902,27.647965653485496,28.230850996391403,275426400
2015-03-11,27.299570083618164,27.864588737036797,27.270538103968455,27.860122933957868,275756000
2015-03-12,27.793127059936523,27.89362553089279,27.163343116592372,27.315205996029857,193450800
2015-03-13,27.60106658935547,28.005290840517024,27.375506863940092,27.78196316508045,207309200
2015-03-16,27.904788970947266,27.904788970947266,27.440268757456078,27.665828455442682,143497200
2015-03-17,28.371551513671875,28.434082997718928,28.06112614368463,28.116958069277374,204092400
2015-03-18,28.690902709960938,28.84499932962246,28.221914998124866,28.362610800519274,261083600
2015-03-19,28.47428321838379,28.86510671353808,28.45195078800316,28.75344285777971,183238000
2015-03-20,28.116958618164062,28.675276181135587,27.951696592262806,28.64177838821013,274780400
2015-03-23,28.40951156616211,28.552441132968255,28.255414934758203,28.38941289451195,150838800
2015-03-24,28.293384552001953,28.594874877800912,28.264350862901242,28.413981704634534,131369200
2015-03-25,27.554168701171875,28.322416469959414,27.554168701171875,28.25988499182182,206620800
2015-03-26,27.74622917175293,27.889158743873807,27.379971930211312,27.41570517516898,190291600
2015-03-27,27.5251407623291,27.848965266226173,27.449210157386986,27.81993327678158,158184800
2015-03-30,28.221914291381836,28.22861384792027,27.692627174735108,27.70379423820227,188398800
2015-03-31,27.788658142089844,28.248712532420985,27.773025275540377,28.159381136200608,168362400
2015-04-01,27.748462677001953,27.94275836104558,27.491635518697358,27.875759379277465,162485600
2015-04-02,27.9874267578125,28.041024927702686,27.735067075051738,27.92266152159494,128880400
2015-04-06,28.440776824951172,28.476510067980243,27.766328049398123,27.79759378512116,148776000
2015-04-07,28.141523361206055,28.612743230731876,28.13482380296402,28.505546891149116,140049200
2015-04-08,28.04995346069336,28.228616268359257,27.90925764975846,28.1057853751071,149316800
2015-04-09,28.26435089111328,28.26881839891246,27.840029658360844,28.105788441342266,129936000
2015-04-10,28.38494873046875,28.40951491239349,27.974026603464083,28.128121549163314,160752000
2015-04-13,28.329118728637695,28.713244353508433,28.275520557103356,28.668576086828708,145460400
2015-04-14,28.206283569335938,28.427377471187047,28.11918592000505,28.36261224663373,102098400
2015-04-15,28.31348419189453,28.39164854242009,28.141522620738304,28.23085403727682,115881600
2015-04-16,28.177249908447266,28.38494469638553,28.163850794339893,28.201816086880648,113476000
2015-04-17,27.86013412475586,28.17055953099982,27.79536887904128,28.038796989061964,207828000
2015-04-20,28.496614456176758,28.612744111609118,27.95392807174839,28.043259493387595,188217200
2015-04-21,28.34251594543457,28.630607145708005,28.288916076860733,28.608276422917974,129740400
2015-04-22,28.724407196044922,28.780239120097384,28.210754517075305,28.360383664610687,150618000
2015-04-23,28.958894729614258,29.126390459959783,28.61720371232613,28.652936952650087,183083600
2015-04-24,29.095136642456055,29.173302711713795,28.86064184239359,29.142036965552848,178103600
2015-04-27,29.62441635131836,29.731616094752106,29.289424820435556,29.548485755502007,387816800
2015-04-28,29.157657623291016,30.046500721757408,28.936565429325913,30.028637508428723,475696000
2015-04-29,28.728878021240234,29.387694119585927,28.652947413612182,29.06833711283292,253544400
2015-04-30,27.949453353881836,28.728866308810193,27.822156672395803,28.728866308810193,332781600
2015-05-01,28.798105239868164,29.061633688785268,27.982960526076326,28.161621657599095,234050400
2015-05-04,28.742271423339844,29.15989649766207,28.644006699969907,28.920934246947915,203953200
2015-05-05,28.094619750976562,28.686436675126448,28.09015224370668,28.61943769691656,197085600
2015-05-06,27.91819190979004,28.306781570243007,27.549700921359097,28.26434876861224,288564000
2015-05-07,28.090871810913086,28.274765359687283,27.812787548105742,27.980982929703067,175763600
2015-05-08,28.620132446289062,28.620132446289062,28.281498531518576,28.40932697854194,222201600
2015-05-11,28.328590393066406,28.606672974255993,28.173850078151617,28.568549094369533,168143200
2015-05-12,28.227680206298828,28.45418216329396,27.99220590969195,28.16712889072679,192640000
2015-05-13,28.259069442749023,28.523696932639684,28.22767310589522,28.29046577960283,138776800
2015-05-14,28.91840171813965,28.91840171813965,28.51697677710659,28.57304192329218,180814000
2015-05-15,28.87802505493164,29.039492885957355,28.752439724565775,28.945303888182956,152832000
2015-05-18,29.19647216796875,29.3153299475111,28.786075082741206,28.790561250443744,203531600
2015-05-19,29.16957664489746,29.351227175666523,29.073142811584166,29.30861711596612,178532800
2015-05-20,29.16731834411621,29.37363758118634,29.005850519984204,29.153863262429123,145819600
2015-05-21,29.465585708618164,29.519409458235458,29.11573989096455,29.169563640581845,158921600
2015-05-22,29.72348403930664,29.81991783006731,29.467827215861035,29.512682051718205,182384000
2015-05-26,29.068649291992188,29.806468364377803,28.95651902510816,29.736948146420776,282790400
2015-05-27,29.611360549926758,29.660698143072093,29.165084260036185,29.230118311758137,183332800
2015-05-28,29.553050994873047,29.591174872566278,29.400555484100128,29.570992247071736,122933200
2015-05-29,29.216670989990234,29.479055484012797,29.13145086610513,29.429717877757763,203538000
2015-06-01,29.27496910095215,29.465591926874144,29.16508362746622,29.216662593019702,128451200
2015-06-02,29.144899368286133,29.301881051578466,29.001372768998277,29.122471946982635,134670400
2015-06-03,29.180776596069336,29.364671857620934,29.131439009894216,29.301879188296933,123934000
2015-06-04,29.010353088378906,29.283951310502125,28.90943649673076,29.05969069708607,153800400
2015-06-05,28.85111427307129,29.08434712808918,28.786080228504034,29.041737082156455,142507200
2015-06-08,28.660493850708008,28.976701990945653,28.44296088234116,28.907178358441183,210699200
2015-06-09,28.575273513793945,28.723286270314905,28.171605626046762,28.413805674306314,224301600
2015-06-10,28.902690887451172,29.00584878885784,28.671701162787752,28.687399327476367,156349200
2015-06-11,28.837665557861328,29.19423903897281,28.81299675855486,28.969978471439347,141563600
2015-06-12,28.51921272277832,28.77935577283128,28.505757637765978,28.74795943382105,147544800
2015-06-15,28.463144302368164,28.534907599105466,28.191789283112378,28.279250747543088,175955600
2015-06-16,28.615646362304688,28.671711500832313,28.33980683889324,28.487817914900596,125976400
2015-06-17,28.548368453979492,28.678438271522495,28.422781383597965,28.642557473536485,131672400
2015-06-18,28.678438186645508,28.774870290470037,28.530427115061457,28.532670199607754,141628800
2015-06-19,28.391380310058594,28.66497840684529,28.3465288923111,28.640309613792592,218867600
2015-06-22,28.61788558959961,28.718802140958196,28.49902778569709,28.590973710783715,136157200
2015-06-23,28.487815856933594,28.61788737955462,28.45417643405269,28.588734125576302,121075600
2015-06-24,28.73001480102539,29.109015620040665,28.507997369571378,28.52817999471631,221123600
2015-06-25,28.59322166442871,28.974463935565506,28.59322166442871,28.898216165727067,127752400
2015-06-26,28.425018310546875,28.703100850844216,28.371196269741027,28.63133755944581,176267200
2015-06-29,27.927162170410156,28.3622281249852,27.915950171038084,28.135724521616837,196645600
2015-06-30,28.128997802734375,28.283738112955014,28.001169371543593,28.160394139449863,177482800
2015-07-01,28.391380310058594,28.46762977339563,28.254581261665244,28.458659147651748,120955200
2015-07-02,28.355504989624023,28.411570128112857,28.205249118135043,28.353261905012243,108844000
2015-07-06,28.25682258605957,28.308403253131562,27.99892267264324,28.019107007052906,112241600
2015-07-07,28.18730926513672,28.290468913508555,27.75672770592408,28.232160691047177,187787200
2015-07-08,27.48761558532715,27.951834856068285,27.480888042572847,27.915954057721272,243046400
2015-07-09,26.92696189880371,27.821760938756253,26.73634078957682,27.77466643254528,314380000
2015-07-10,27.646839141845703,27.774667581412114,27.182619891739044,27.346330839029708,245418000
2015-07-13,28.180578231811523,28.203003941989035,27.88006824032245,28.03929300684639,165762000
2015-07-14,28.169363021850586,28.33980148987726,28.04153459857356,28.265795110355842,127072400
2015-07-15,28.440719604492188,28.514725988095567,28.16263703361612,28.194033370119612,134596800
2015-07-16,28.819726943969727,28.83318545368913,28.5595855514872,28.647047043965784,144889600
2015-07-17,29.068649291992188,29.068649291992188,28.774868540267114,28.94755010941288,184658800
2015-07-20,29.618083953857422,29.819917021971026,29.310844761890717,29.371396051102177,235600800
2015-07-21,29.322072982788086,29.808718066400562,29.22564256885828,29.793021604062165,307025600
2015-07-22,28.081907272338867,28.14469995465744,27.35754491908443,27.35754491908443,461802400
2015-07-23,28.068452835083008,28.50127407834909,28.046025410046116,28.301682314521408,203998000
2015-07-24,27.920434951782227,28.198517519619383,27.78587898095599,28.104328511138217,168649200
2015-07-27,27.532466888427734,27.72084663957056,27.38669890014094,27.604230195774473,177822000
2015-07-28,27.669265747070312,27.788125274515522,27.48313079290029,27.669265747070312,134472400
2015-07-29,27.581804275512695,27.696177633882726,27.420336407454347,27.617686784402196,148046800
2015-07-30,27.442766189575195,27.487617618569644,27.294753394143296,27.431552476840412,134513200
2015-07-31,27.202800750732422,27.503309015112233,27.11533928805639,27.494338389328547,171540000
2015-08-03,26.561418533325195,27.48761393461107,26.35509753907429,27.247655228608707,279904000
2015-08-04,25.709232330322266,26.39546914629358,25.397510266141023,26.332676458684755,496554400
2015-08-05,25.879663467407227,26.33715511791826,25.139603092262803,25.330224185566085,397250400
2015-08-06,25.935985565185547,26.24461383155651,25.70845839090312,26.125218009291764,211612000
2015-08-07,26.023839950561523,26.18829191624943,25.794059564822017,25.81208202766498,154681600
2015-08-10,26.970003128051758,27.03082680190589,26.25137320033721,26.25137320033721,219806400
2015-08-11,25.566532135009766,26.62307544621346,25.53048892601448,26.53972283991694,388331200
2015-08-12,25.96076011657715,26.001309794034654,24.696963840987525,25.350263436151085,404870000
2015-08-13,25.940486907958984,26.222081421248344,25.803068647976456,26.140982063923687,194143200
2015-08-14,26.122962951660156,26.201809081746294,25.683676142096857,25.753511040356475,171718000
2015-08-17,26.39329719543457,26.503681787781417,26.01933877421499,26.140987837067737,163538800
2015-08-18,26.24461555480957,26.456375234597463,26.13423095775112,26.228846326658363,138242800
2015-08-19,25.90894889831543,26.24911383864826,25.834607533057312,26.15449849307422,193146000
2015-08-20,25.377300262451172,25.76026814897075,25.14751815556609,25.69944448462862,274006400
2015-08-21,23.825153350830078,25.208345711623945,23.800372891702107,24.877190229383636,513102000
2015-08-24,23.23042869567871,24.509994624367486,20.72536252015645,21.37190433925164,648825200
2015-08-25,23.370092391967773,25.030374333971082,23.316026724282544,25.030374333971082,414406400
2015-08-26,24.71048355102539,24.75553798798225,23.665204801433582,24.124765558286647,387098400
2015-08-27,25.43812370300293,25.510211835785952,24.784824032878664,25.282684687177554,338464400
2015-08-28,25.52147674560547,25.52598150204368,25.127244386669297,25.26916741714831,212657600
2015-08-31,25.402082443237305,25.80081958229044,25.2308724702343,25.237630464651282,224917200
2015-09-01,24.26668930053711,25.20383495662123,24.18558994238257,24.814109108721976,307383600
2015-09-02,25.307464599609375,25.307464599609375,24.584330000684076,24.832134579921778,247555200
2015-09-03,24.863670349121094,25.406583689783915,24.789328983371657,25.34125355491773,212935600
2015-09-04,24.615867614746094,24.881692929927983,24.444659371468504,24.548285956204943,199985200
2015-09-08,25.300708770751953,25.357027685632065,24.852410689546993,25.174554951409906,219374400
2015-09-09,24.814117431640625,25.685933246143406,24.728511570032982,25.627362804610613,340043200
2015-09-10,25.359283447265625,25.51922897519716,24.757797788977243,24.84114869131622,251571200
2015-09-11,25.728729248046875,25.728729248046875,25.176804647353713,25.1835626411939,199662000
2015-09-14,25.976530075073242,26.33246595185797,25.8751567379195,26.26263106265057,233453600
2015-09-15,26.19504737854004,26.251366280443925,25.776034610877822,26.1162012596179,173364800
2015-09-16,26.224336624145508,26.253621836984625,26.005818990460128,26.188291698758928,148694000
2015-09-17,25.663406372070312,26.242364830677012,25.61835192124157,26.055387312892314,256450400
2015-09-18,25.55752182006836,25.749007497654606,25.201587599083467,25.278180495144515,297141200
2015-09-21,25.954010009765625,25.99005494233212,25.604833748791854,25.607085268039523,200888000
2015-09-22,25.5462589263916,25.721973657520948,25.348015255401112,25.541752450932652,201384800
2015-09-23,25.753503799438477,25.84361437365124,25.523723467976364,25.598063101889363,143026800
2015-09-24,25.906696319580078,26.019334129665207,25.31422205727026,25.512463984282117,200878000
2015-09-25,25.841367721557617,26.28741423227863,25.68592698439903,26.231095323883974,224607600
2015-09-28,25.329994201660156,25.80983070919443,25.329994201660156,25.64763196898093,208436000
2015-09-29,24.568559646606445,25.571037230879273,24.298229578216393,25.417849733800466,293461600
2015-09-30,24.847900390625,25.12724166488657,24.494217752810403,24.818613461440563,265892000
2015-10-01,24.685701370239258,24.694712600744314,24.174324781055287,24.570810329695384,255716400
2015-10-02,24.865921020507812,25.007845753687356,24.228392355369188,24.332018928920757,232079200
2015-10-05,24.956039428710938,25.088952972969036,24.570818224112635,24.753290973996823,208258800
2015-10-06,25.075429916381836,25.17229850638232,24.728505238675844,24.92224241867681,192787200
2015-10-07,24.956039428710938,25.179061869537946,24.64741284865665,25.172303874166982,187062400
2015-10-08,24.667680740356445,24.823121470353485,24.377074980182964,24.823121470353485,247918400
2015-10-09,25.25790786743164,25.29395107965489,24.66543177580045,24.78032284477605,211064400
2015-10-12,25.140756607055664,25.399823890704134,25.104713404801398,25.395319134941012,121868800
2015-10-13,25.183563232421875,25.332244256546574,24.933507142164405,24.965045593303486,132197200
2015-10-14,24.82762908935547,25.122739639785635,24.68119957364821,25.070927202956746,177849600
2015-10-15,25.1993350982666,25.25340077463883,24.890706829821273,24.989828668767743,150694000
2015-10-16,25.014602661132812,25.23086702942477,24.899711624668942,25.1813061227652,156930400
2015-10-19,25.170040130615234,25.17454488576906,24.805093089372296,24.960533782280322,119036800
2015-10-20,25.629610061645508,25.719720665801567,24.965047578588607,25.08219016088971,195871200
2015-10-21,25.627355575561523,26.037357144222,25.613837869337218,25.68142124430889,167180800
2015-10-22,26.019338607788086,26.019338607788086,25.703952341526065,25.755766499318128,166616400
2015-10-23,26.82581901550293,26.85961069944148,26.20631111192315,26.28966198442627,237467600
2015-10-26,25.969776153564453,26.611811399874824,25.888676783639273,26.600548648823246,265335200
2015-10-27,25.80532455444336,26.253622584728166,25.679169030713865,25.996808499542563,279537600
2015-10-28,26.868629455566406,26.875389169653047,26.145494732828766,26.341485192132566,342205600
2015-10-29,27.152475357055664,27.188520288080834,26.643351877985065,26.74022048171907,204909200
2015-10-30,26.920440673828125,27.307915074002604,26.909176203632672,27.256100917307105,197461200
2015-11-02,27.298906326293945,27.339456016484764,26.945223585797322,27.21330218865422,128813200
2015-11-03,27.612037658691406,27.819290854009132,27.19077155451388,27.211047257706316,182076000
2015-11-04,27.483625411987305,27.893626968237143,27.398021295835473,27.73818624173742,179544400
2015-11-05,27.3569278717041,27.75737345512752,27.18951083158743,27.567331044501127,158210800
2015-11-06,27.38860511779785,27.558285063713978,27.28906072325715,27.399917804621726,132169200
2015-11-09,27.277748107910156,27.558285135925956,27.160104104572454,27.36598154193185,135485600
2015-11-10,26.418031692504883,26.712144245463755,26.257401574713732,26.447443983444817,236511600
2015-11-11,26.26871109008789,26.5650847634539,26.065094864614856,26.327533938796368,180872000
2015-11-12,26.180482864379883,26.42934642209491,26.164646139600023,26.302652623856034,130102400
2015-11-13,25.415790557861328,26.14654622367155,25.399953833268462,26.062836835924397,183249600
2015-11-16,25.832073211669922,25.84564705404138,25.112630222732484,25.19860076787428,152426800
2015-11-17,25.721216201782227,26.028902620835975,25.637506812779492,25.999490327526974,110467600
2015-11-18,26.535688400268555,26.58093570743996,26.130718614610203,26.18954149479233,186698800
2015-11-19,26.87278175354004,27.092234787489435,26.415777800939658,26.61486834124818,173183200
2015-11-20,26.99042320251465,27.130690848519013,26.88861420265893,26.96779782960875,137148400
2015-11-23,26.639753341674805,27.087709189185624,26.546994136343365,26.983637296251985,129930000
2015-11-24,26.89539909362793,27.00173212439303,26.49721810643427,26.54472827901737,171212800
2015-11-25,26.703096389770508,26.974585318315846,26.678209861502012,26.970059553499645,85553200
2015-11-27,26.653322219848633,26.789067541487604,26.60581204770438,26.76191813194512,52185600
2015-11-30,26.764184951782227,27.015311417256978,26.63975229733123,26.694049398330883,156721200
2015-12-01,26.546987533569336,26.879560443900477,26.43839335432245,26.865986603012953,139409600
2015-12-02,26.307178497314453,26.72119797895672,26.261931202237406,26.546992268155392,133546400
2015-12-03,26.062837600708008,26.422559964263737,25.841123449901964,26.368262867791135,166278000
2015-12-04,26.929332733154297,26.97910578309778,26.04247281475157,26.083196062335027,231108000
2015-12-07,26.759658813476562,27.117118319395093,26.65332576953224,26.91802780112242,128336800
2015-12-08,26.748350143432617,26.8320578205441,26.438400789439882,26.587718259414373,137238000
2015-12-09,26.15785789489746,26.626174419490294,26.035688141602794,26.614861734045554,185445600
2015-12-10,26.28229522705078,26.456500959459223,26.132977753917423,26.25288465421021,116850800
2015-12-11,25.605836868286133,26.105826936173422,25.53117727269117,26.060579637913694,187544800
2015-12-14,25.447463989257812,25.492711277544284,24.838878123186344,25.3795913307547,257274800
2015-12-15,24.997249603271484,25.519865019919344,24.965576150877517,25.32529854031429,213292400
2015-12-16,25.18955421447754,25.33661052141266,24.614906283007493,25.12847018985077,224954000
2015-12-17,24.65562629699707,25.395430047597255,24.65562629699707,25.343394108517348,179091200
2015-12-18,23.988224029541016,24.777801050974215,23.938450959374485,24.639796255613398,385813200
2015-12-21,24.282329559326172,24.291379362707698,23.884146840906606,24.27101687358089,190362400
2015-12-22,24.259708404541016,24.370565486717243,24.08323980959433,24.298168778305914,131157600
2015-12-23,24.571918487548828,24.626215586458603,24.2529193635474,24.26875608931582,130629600
2015-12-24,24.44070053100586,24.66015354977659,24.422600921482264,24.66015354977659,54281600
2015-12-28,24.166946411132812,24.36377574846902,24.022153011048758,24.341150377271184,106816800
2015-12-29,24.601333618164062,24.75743974830809,24.17600310003668,24.198626751604547,123724800
2015-12-30,24.280073165893555,24.5922836986647,24.24839970863013,24.565136007338317,100855200
2015-12-31,23.814016342163086,24.214460272698112,23.714470217162262,24.209936233413412,163649200
2016-01-04,23.834379196166992,23.838904961921934,23.07647568316033,23.21448219542985,270597600
2016-01-05,23.237106323242188,23.947499666855865,23.16923537018913,23.92487601583818,223164000
2016-01-06,22.782360076904297,23.160182068774382,22.59458224833412,22.750686625045535,273829600
2016-01-07,21.82083511352539,22.653397917234503,21.81631107552661,22.325350791015445,324377600
2016-01-08,21.936222076416016,22.422638241655704,21.89097478358731,22.295944440876468,283192000
2016-01-11,22.291418075561523,22.411324951794292,22.022192030083286,22.390964188391834,198957600
2016-01-12,22.614946365356445,22.780102296876933,22.36155698685515,22.748428840323513,196616800
2016-01-13,22.033510208129883,22.89322277160208,22.01314943965227,22.696393379282014,249758400
2016-01-14,22.515399932861328,22.732591812182573,21.66021316505182,22.162466149593634,252680400
2016-01-15,21.97468376159668,22.105903335147378,21.574239845295597,21.764280557825284,319335600
2016-01-19,21.86835479736328,22.31857182283569,21.605915622025318,22.264274717138616,212350800
2016-01-20,21.897762298583984,22.214498535192835,21.135333138627338,21.515416277343235,289337600
2016-01-21,21.78690528869629,22.14436305543964,21.479218855141625,21.958846387508764,208646000
2016-01-22,22.94525909423828,22.954308900857807,22.255228168722105,22.314049322637842,263202000
2016-01-25,22.497297286987305,22.97013787214262,22.445261348020097,22.967874989733556,207178000
2016-01-26,22.621734619140625,22.823088058824208,22.187354281356313,22.608160772983,300308000
2016-01-27,21.13533592224121,21.86156596174221,21.117236311805794,21.728085218447188,533478800
2016-01-28,21.286922454833984,21.38420573157002,20.902315114849287,21.219051485111343,222715200
2016-01-29,22.022193908691406,22.022193908691406,21.345737002796966,21.445283124119083,257666000
2016-02-01,21.816316604614258,21.879663509091227,21.583289751970966,21.82536640897864,163774000
2016-02-02,21.375146865844727,21.728080563352407,21.329897849450482,21.587811201640477,149428800
2016-02-03,21.798215866088867,21.90907294317787,21.284652009062455,21.49279232043426,183857200
2016-02-04,21.97336769104004,22.139419786598744,21.652639308440207,21.805042169217714,185886800
2016-02-05,21.386497497558594,22.04615371528405,21.311434527764984,21.955166351556468,185672400
2016-02-08,21.6116943359375,21.76864577931499,21.163582944862977,21.184054193174887,216085600
2016-02-09,21.607145309448242,21.823240555424313,21.366030225847094,21.447918694888983,177324800
2016-02-10,21.44336700439453,21.916499965266436,21.40469793410092,21.818688841003876,169374400
2016-02-11,21.31371307373047,21.545730993744066,21.061223903066278,21.334186059821096,200298800
2016-02-12,21.379676818847656,21.495685767643817,21.156759567918414,21.425171374963732,161405600
2016-02-16,21.982460021972656,22.030227990807777,21.520701254460423,21.613962031108223,196231600
2016-02-17,22.319120407104492,22.339591657057134,21.871008980114674,21.98929136253433,179452800
2016-02-18,21.89603042602539,22.494269555500004,21.857359617273673,22.482895481965976,156084000
2016-02-19,21.845977783203125,22.009754652439042,21.791386071937556,21.836878875418996,141496800
2016-02-22,22.037052154541016,22.04160247667183,21.818683549126042,21.907395740843395,137123200
2016-02-23,21.538904190063477,21.950619925554385,21.507058869939307,21.927873516242805,127770400
2016-02-24,21.859630584716797,21.923321219230694,21.227271091415055,21.37740050314607,145022800
2016-02-25,22.009763717651367,22.009763717651367,21.666287182948636,21.848261942703175,110330800
2016-02-26,22.043880462646484,22.296367839201608,21.968815756823258,22.109844523041843,115964400
2016-02-29,21.99384117126465,22.344141457586762,21.98474225968538,22.032510243896585,140865200
2016-03-01,22.867311477661133,22.921903201240475,22.159887290690275,22.212205588390198,201628400
2016-03-02,22.9173526763916,22.949197990407015,22.664863589955505,22.86276095742796,132678400
2016-03-03,23.087961196899414,23.1357291842264,22.849119524824435,22.878691423245936,147822800
2016-03-04,23.43143081665039,23.599756303397335,23.0583842052439,23.285851735879053,184220400
2016-03-07,23.172119140625,23.39048777280841,22.965122844283865,23.290401498934486,143315600
2016-03-08,22.981046676635742,23.147098754459083,22.837742742538126,22.924179788200856,126247600
2016-03-09,23.00151824951172,23.106153109567774,22.808169452328546,23.044735901975123,108806800
2016-03-10,23.01288604736328,23.256276197539854,22.7808699661098,23.067479495667023,134054400
2016-03-11,23.260833740234375,23.26538232795209,23.087957904484547,23.256283417076858,109632800
2016-03-14,23.31997299194336,23.408686935062335,23.15164748704423,23.18121937989713,100304400
2016-03-15,23.788557052612305,23.925037236999444,23.62250497572415,23.64752654532976,160270800
2016-03-16,24.104732513427734,24.18207063446191,23.790826236328243,23.795376558412247,153214000
2016-03-17,24.06607437133789,24.2184772569466,23.875000672228317,24.002381981341248,137682800
2016-03-18,24.093364715576172,24.22529632332614,23.927314360511424,24.188900678937248,176820800
2016-03-21,24.09108543395996,24.486878425571163,23.91593447492919,24.0956340206831,142010800
2016-03-22,24.275333404541016,24.404989818278576,23.93185697201402,23.940955880839038,129777600
2016-03-23,24.14113426208496,24.35495434812991,24.088817689184573,24.220749305486347,102814000
2016-03-24,24.036497116088867,24.168428719959845,23.859072693509177,23.991004297380154,104532000
2016-03-28,23.927310943603516,24.15477848223136,23.897739052900555,24.1115590945514,77645600
2016-03-29,24.49370765686035,24.518729228037834,23.856797775789556,23.859072937380184,124760400
2016-03-30,24.92133903503418,25.116961226148646,24.70297044074254,24.714344510050786,182404400
2016-03-31,24.79168701171875,24.99868330874348,24.76666544316764,24.9577390816089,103553600
2016-04-01,25.019163131713867,25.021438293845662,24.611995882133915,24.74392751873439,103496000
2016-04-04,25.276195526123047,25.519585742382745,25.082846714569676,25.116967195163785,149424800
2016-04-05,24.978214263916016,25.187485755272856,24.88950204705036,24.90997503156392,106314800
2016-04-06,25.23980140686035,25.244351730115294,24.839457996977217,25.073751052291442,105616400
2016-04-07,24.6893310546875,25.116969475362133,24.593795088702723,25.010059436333503,127207600
2016-04-08,24.71662139892578,24.96910874791477,24.605161065318658,24.773488278563907,94326800
2016-04-11,24.79851531982422,25.160189681917586,24.755297658831385,24.78714298185345,117630000
2016-04-12,25.12151527404785,25.135162770890474,24.71662333694728,24.871299595669225,108929200
2016-04-13,25.485462188720703,25.55370140624082,25.20340293833727,25.20340293833727,133029200
2016-04-14,25.499109268188477,25.565075058853616,25.32396003710065,25.389925827765794,101895600
2016-04-15,24.987314224243164,25.544610856765786,24.960019224332488,25.501391459653917,187756000
